learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,0,0.238,0.877,0.163,0.846344,0
2,8,0,0.201,0.881,0.16,0.399963,0
2,8,7,0.201,0.881,0.16,0.5914,1
3,10,0,0.215,0.875,0.15,0.295471,0
3,10,7,0.215,0.875,0.15,0.367859,1
5,9,1,0.22,0.871,0.172,0.297241,0
5,9,6,0.22,0.871,0.172,0.880585,1
5,9,7,0.22,0.871,0.172,0.252838,2
6,19,0,0.22,0.863,0.181,0.405487,0
6,19,10,0.22,0.863,0.181,0.363434,1
7,8,2,0.209,0.866,0.153,0.02771,0
7,8,4,0.209,0.866,0.153,0.38266,1
8,10,3,0.223,0.887,0.165,0.489807,0
9,13,4,0.199,0.871,0.156,0.20108,6
10,7,0,0.2,0.876,0.158,0.859772,6
10,7,2,0.2,0.876,0.158,0.883759,4
10,7,4,0.2,0.876,0.158,0.872711,2
12,19,2,0.221,0.877,0.142,0.101715,6
12,19,7,0.221,0.877,0.142,0.174927,4
12,19,8,0.221,0.877,0.142,0.3526,2
12,19,10,0.221,0.877,0.142,0.967377,9
12,19,11,0.221,0.877,0.142,0.316071,1
12,19,12,0.221,0.877,0.142,0.182953,0
12,19,16,0.221,0.877,0.142,0.428131,7
12,19,18,0.221,0.877,0.142,0.063995,8
13,8,0,0.232,0.87,0.181,0.385437,4
13,8,3,0.232,0.87,0.181,0.878815,2
13,8,6,0.232,0.87,0.181,0.663879,6
14,7,3,0.219,0.871,0.161,0.827179,4
14,7,5,0.219,0.871,0.161,0.451721,2
15,15,12,0.218,0.879,0.17,0.480438,2
16,8,3,0.201,0.854,0.167,0.713287,2
17,16,3,0.22,0.885,0.159,0.627014,2
17,16,8,0.22,0.885,0.159,0.363831,5
17,16,11,0.22,0.885,0.159,0.80719,7
19,5,1,0.203,0.874,0.147,0.553864,2
19,5,2,0.203,0.874,0.147,0.325287,5
19,5,3,0.203,0.874,0.147,0.187866,7
20,16,2,0.203,0.875,0.159,0.316803,2
20,16,6,0.203,0.875,0.159,0.644562,5
20,16,9,0.203,0.875,0.159,0.20813,7
20,16,12,0.203,0.875,0.159,0.348724,6
20,16,15,0.203,0.875,0.159,0.079041,1
21,6,5,0.224,0.868,0.161,0.284088,2
22,11,0,0.213,0.886,0.179,0.18689,2
23,1,0,0.201,0.886,0.163,0.399384,2
25,15,2,0.222,0.878,0.162,0.181519,2
25,15,6,0.222,0.878,0.162,0.45578,7
25,15,9,0.222,0.878,0.162,0.636566,5
25,15,11,0.222,0.878,0.162,0.918457,6
25,15,13,0.222,0.878,0.162,0.906921,1
25,15,14,0.222,0.878,0.162,0.416321,3
26,20,2,0.21,0.877,0.164,0.903259,2
26,20,13,0.21,0.877,0.164,0.527618,7
26,20,17,0.21,0.877,0.164,0.288269,5
27,10,2,0.197,0.884,0.171,0.823151,2
27,10,3,0.197,0.884,0.171,0.277649,7
