learnerID,sitesVisited,step,node,pr(rr),pr(fr),pr(sr),rr,fr,sr,ratingValue,nodeValue
3,10,2,0,0.215,0.875,0.15,0.043395996,0.682128906,0.054992676,4,0.625229011
3,10,2,1,0.215,0.875,0.15,0.043395996,0.682128906,0.054992676,4,0.734600169
3,10,2,2,0.215,0.875,0.15,0.043395996,0.682128906,0.054992676,4,0.742335937
3,10,2,3,0.215,0.875,0.15,0.043395996,0.682128906,0.054992676,4,0.74557134
3,10,2,4,0.215,0.875,0.15,0.043395996,0.682128906,0.054992676,4,0.634314519
3,10,2,5,0.215,0.875,0.15,0.043395996,0.682128906,0.054992676,4,0.730299647
3,10,2,6,0.215,0.875,0.15,0.043395996,0.682128906,0.054992676,4,0.73594543
3,10,2,7,0.215,0.875,0.15,0.043395996,0.682128906,0.054992676,4,0.736152887
3,10,2,8,0.215,0.875,0.15,0.043395996,0.682128906,0.054992676,4,0.711585588
3,10,2,9,0.215,0.875,0.15,0.043395996,0.682128906,0.054992676,4,0.725159286
8,10,2,0,0.223,0.887,0.165,0.109558105,0.568725586,0.087036133,4,0.806240078
8,10,2,1,0.223,0.887,0.165,0.109558105,0.568725586,0.087036133,4,0.859212921
8,10,2,2,0.223,0.887,0.165,0.109558105,0.568725586,0.087036133,4,0.685265389
8,10,2,3,0.223,0.887,0.165,0.109558105,0.568725586,0.087036133,4,0.748262389
8,10,2,4,0.223,0.887,0.165,0.109558105,0.568725586,0.087036133,4,0.796592543
8,10,2,5,0.223,0.887,0.165,0.109558105,0.568725586,0.087036133,4,0.659671026
8,10,2,6,0.223,0.887,0.165,0.109558105,0.568725586,0.087036133,4,0.838215541
8,10,2,7,0.223,0.887,0.165,0.109558105,0.568725586,0.087036133,4,0.641743016
8,10,2,8,0.223,0.887,0.165,0.109558105,0.568725586,0.087036133,4,0.668330582
8,10,2,9,0.223,0.887,0.165,0.109558105,0.568725586,0.087036133,4,0.858758538
12,19,7,0,0.221,0.877,0.142,0.139038086,0.790557861,0.020568848,4,0.886216051
12,19,7,1,0.221,0.877,0.142,0.139038086,0.790557861,0.020568848,4,0.857657141
12,19,7,2,0.221,0.877,0.142,0.139038086,0.790557861,0.020568848,4,0.811387436
12,19,7,3,0.221,0.877,0.142,0.139038086,0.790557861,0.020568848,4,0.772908902
12,19,7,4,0.221,0.877,0.142,0.139038086,0.790557861,0.020568848,4,0.858525772
12,19,7,5,0.221,0.877,0.142,0.139038086,0.790557861,0.020568848,4,0.59063448
12,19,7,6,0.221,0.877,0.142,0.139038086,0.790557861,0.020568848,4,0.672070356
12,19,7,7,0.221,0.877,0.142,0.139038086,0.790557861,0.020568848,4,0.664226905
12,19,7,8,0.221,0.877,0.142,0.139038086,0.790557861,0.020568848,4,0.78767543
12,19,7,9,0.221,0.877,0.142,0.139038086,0.790557861,0.020568848,4,0.853914456
22,11,1,0,0.213,0.886,0.179,0.115325928,0.167541504,0.136566162,1,0.532102934
22,11,1,1,0.213,0.886,0.179,0.115325928,0.167541504,0.136566162,1,0.562969312
22,11,1,2,0.213,0.886,0.179,0.115325928,0.167541504,0.136566162,1,0.564918119
22,11,1,3,0.213,0.886,0.179,0.115325928,0.167541504,0.136566162,1,0.438593687
22,11,1,4,0.213,0.886,0.179,0.115325928,0.167541504,0.136566162,1,0.656889078
22,11,1,5,0.213,0.886,0.179,0.115325928,0.167541504,0.136566162,1,0.358597934
22,11,1,6,0.213,0.886,0.179,0.115325928,0.167541504,0.136566162,1,0.583397314
22,11,1,7,0.213,0.886,0.179,0.115325928,0.167541504,0.136566162,1,0.406326883
22,11,1,8,0.213,0.886,0.179,0.115325928,0.167541504,0.136566162,1,0.468002059
22,11,1,9,0.213,0.886,0.179,0.115325928,0.167541504,0.136566162,1,0.566195994
30,13,11,0,0.214,0.883,0.167,0.134918213,0.462768555,0.162445068,2,0.516051467
30,13,11,1,0.214,0.883,0.167,0.134918213,0.462768555,0.162445068,2,0.531484656
30,13,11,2,0.214,0.883,0.167,0.134918213,0.462768555,0.162445068,2,0.53245906
30,13,11,3,0.214,0.883,0.167,0.134918213,0.462768555,0.162445068,2,0.469296844
30,13,11,4,0.214,0.883,0.167,0.134918213,0.462768555,0.162445068,2,0.578444539
30,13,11,5,0.214,0.883,0.167,0.134918213,0.462768555,0.162445068,2,0.429298967
30,13,11,6,0.214,0.883,0.167,0.134918213,0.462768555,0.162445068,2,0.541698657
30,13,11,7,0.214,0.883,0.167,0.134918213,0.462768555,0.162445068,2,0.453163441
30,13,11,8,0.214,0.883,0.167,0.134918213,0.462768555,0.162445068,2,0.48400103
30,13,11,9,0.214,0.883,0.167,0.134918213,0.462768555,0.162445068,2,0.533097997
36,19,6,0,0.226,0.864,0.15,0.097900391,0.780792236,0.094268799,1,0.297457903
36,19,6,1,0.226,0.864,0.15,0.097900391,0.780792236,0.094268799,1,0.4731003
36,19,6,2,0.226,0.864,0.15,0.097900391,0.780792236,0.094268799,1,0.486541236
36,19,6,3,0.226,0.864,0.15,0.097900391,0.780792236,0.094268799,1,0.442905012
