learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
29,20,4,0.225,0.848,0.187,0.268127,5
29,20,5,0.225,0.848,0.187,0.363159,1
29,20,12,0.225,0.848,0.187,0.145111,6
30,13,0,0.214,0.883,0.167,0.680756,5
30,13,1,0.214,0.883,0.167,0.903473,6
30,13,4,0.214,0.883,0.167,0.773163,7
30,13,5,0.214,0.883,0.167,0.567841,1
30,13,6,0.214,0.883,0.167,0.110657,3
31,10,3,0.21,0.878,0.158,0.726654,5
31,10,5,0.21,0.878,0.158,0.422546,6
31,10,7,0.21,0.878,0.158,0.144775,7
32,15,0,0.224,0.892,0.171,0.186646,5
32,15,1,0.224,0.892,0.171,0.296539,7
32,15,8,0.224,0.892,0.171,0.364471,6
32,15,9,0.224,0.892,0.171,0.254486,1
32,15,11,0.224,0.892,0.171,0.365601,3
32,15,14,0.224,0.892,0.171,0.355469,0
33,22,1,0.215,0.885,0.181,0.1521,1
33,22,4,0.215,0.885,0.181,0.010559,0
33,22,5,0.215,0.885,0.181,0.85672,6
33,22,10,0.215,0.885,0.181,0.781128,9
33,22,16,0.215,0.885,0.181,0.433563,4
33,22,18,0.215,0.885,0.181,0.911621,5
35,23,2,0.211,0.883,0.171,0.760498,1
35,23,10,0.211,0.883,0.171,0.628418,5
35,23,13,0.211,0.883,0.171,0.241791,6
35,23,21,0.211,0.883,0.171,0.927673,2
36,19,3,0.226,0.864,0.15,0.006012,1
36,19,9,0.226,0.864,0.15,0.419922,5
36,19,16,0.226,0.864,0.15,0.933197,6
37,9,4,0.204,0.862,0.175,0.658722,1
38,27,0,0.186,0.87,0.168,0.158447,5
38,27,1,0.186,0.87,0.168,0.210968,6
38,27,9,0.186,0.87,0.168,0.988464,7
38,27,12,0.186,0.87,0.168,0.931671,1
38,27,13,0.186,0.87,0.168,0.405762,3
38,27,19,0.186,0.87,0.168,0.825531,2
38,27,24,0.186,0.87,0.168,0.721222,8
38,27,26,0.186,0.87,0.168,0.630096,9
40,16,5,0.217,0.889,0.162,0.126343,5
40,16,10,0.217,0.889,0.162,0.183014,6
40,16,15,0.217,0.889,0.162,0.658875,7
41,17,1,0.222,0.866,0.147,0.896027,5
41,17,5,0.222,0.866,0.147,0.399506,8
41,17,7,0.222,0.866,0.147,0.904114,3
41,17,11,0.222,0.866,0.147,0.55423,7
41,17,14,0.222,0.866,0.147,0.093658,1
42,3,2,0.208,0.883,0.156,0.47345,8
43,19,0,0.208,0.866,0.186,0.233643,8
43,19,6,0.208,0.866,0.186,0.136383,0
43,19,8,0.208,0.866,0.186,0.991455,2
43,19,10,0.208,0.866,0.186,0.436951,1
44,18,0,0.229,0.874,0.148,0.720764,8
44,18,8,0.229,0.874,0.148,0.253784,0
44,18,10,0.229,0.874,0.148,0.872772,2
44,18,12,0.229,0.874,0.148,0.88327,1
45,23,2,0.212,0.857,0.18,0.89798,8
45,23,5,0.212,0.857,0.18,0.60556,0
45,23,12,0.212,0.857,0.18,0.5784,2
45,23,13,0.212,0.857,0.18,0.642639,1
45,23,18,0.212,0.857,0.18,0.876373,3
46,15,2,0.215,0.874,0.166,0.538757,8
46,15,5,0.215,0.874,0.166,0.618408,0
46,15,8,0.215,0.874,0.166,0.980347,2
47,10,1,0.204,0.889,0.168,0.270905,8
47,10,2,0.204,0.889,0.168,0.644104,0
47,10,3,0.204,0.889,0.168,0.386902,2
47,10,6,0.204,0.889,0.168,0.615051,1
47,10,7,0.204,0.889,0.168,0.672272,3
48,11,3,0.235,0.876,0.14,0.318787,8
48,11,4,0.235,0.876,0.14,0.064789,0
49,29,1,0.196,0.879,0.164,0.50824,8
49,29,9,0.196,0.879,0.164,0.33667,0
49,29,12,0.196,0.879,0.164,0.772491,2
49,29,16,0.196,0.879,0.164,0.543457,1
49,29,21,0.196,0.879,0.164,0.712311,3
49,29,26,0.196,0.879,0.164,0.115051,4
50,11,4,0.227,0.872,0.161,0.277283,8
51,2,0,0.229,0.874,0.177,0.821289,8
52,16,1,0.214,0.861,0.158,0.383911,8
52,16,5,0.214,0.861,0.158,0.813019,0
53,21,1,0.213,0.877,0.152,0.247955,8
53,21,6,0.213,0.877,0.152,0.075745,2
53,21,8,0.213,0.877,0.152,0.481415,0
53,21,16,0.213,0.877,0.152,0.842194,4
54,20,5,0.213,0.88,0.162,0.29129,2
54,20,11,0.213,0.88,0.162,0.172638,7
54,20,18,0.213,0.88,0.162,0.788208,5
54,20,19,0.213,0.88,0.162,0.368195,1
55,20,1,0.214,0.885,0.152,0.87381,5
55,20,2,0.214,0.885,0.152,0.99588,6
55,20,9,0.214,0.885,0.152,0.692139,7
55,20,10,0.214,0.885,0.152,0.560272,1
57,27,0,0.2,0.865,0.169,0.047516,5
57,27,3,0.2,0.865,0.169,0.23761,6
57,27,12,0.2,0.865,0.169,0.205322,7
57,27,26,0.2,0.865,0.169,0.31369,1
58,10,0,0.205,0.87,0.162,0.612885,5
58,10,1,0.205,0.87,0.162,0.945648,6
58,10,2,0.205,0.87,0.162,0.029022,7
58,10,4,0.205,0.87,0.162,0.845276,1
58,10,7,0.205,0.87,0.162,0.419525,3
58,10,9,0.205,0.87,0.162,0.437347,2
59,19,2,0.222,0.869,0.161,0.553833,5
59,19,6,0.222,0.869,0.161,0.152039,6
59,19,17,0.222,0.869,0.161,0.490204,7
60,19,4,0.205,0.864,0.158,0.55072,5
60,19,7,0.205,0.864,0.158,0.583069,6
60,19,10,0.205,0.864,0.158,0.408966,7
60,19,12,0.205,0.864,0.158,0.323273,1
60,19,13,0.205,0.864,0.158,0.303253,3
60,19,17,0.205,0.864,0.158,0.693542,0
60,19,18,0.205,0.864,0.158,0.805695,2
63,14,13,0.217,0.88,0.158,0.172028,5
64,14,0,0.203,0.902,0.153,0.603973,5
64,14,8,0.203,0.902,0.153,0.049774,7
64,14,10,0.203,0.902,0.153,0.841156,1
64,14,11,0.203,0.902,0.153,0.797821,3
65,18,1,0.204,0.878,0.172,0.311707,5
65,18,2,0.204,0.878,0.172,0.688721,7
65,18,4,0.204,0.878,0.172,0.33609,1
65,18,10,0.204,0.878,0.172,0.099854,3
65,18,14,0.204,0.878,0.172,0.339752,0
66,17,4,0.211,0.857,0.171,0.071198,5
66,17,6,0.211,0.857,0.171,0.434906,1
66,17,7,0.211,0.857,0.171,0.972504,4
66,17,8,0.211,0.857,0.171,0.357788,7
66,17,11,0.211,0.857,0.171,0.669952,6
66,17,12,0.211,0.857,0.171,0.848022,3
66,17,13,0.211,0.857,0.171,0.934784,2
68,17,3,0.222,0.872,0.169,0.471588,7
68,17,12,0.222,0.872,0.169,0.78006,5
68,17,14,0.222,0.872,0.169,0.248077,2
69,19,6,0.226,0.871,0.174,0.48642,4
69,19,10,0.226,0.871,0.174,0.163239,7
69,19,13,0.226,0.871,0.174,0.750305,8
69,19,14,0.226,0.871,0.174,0.433685,0
69,19,18,0.226,0.871,0.174,0.807953,5
70,13,0,0.212,0.871,0.166,0.832855,4
70,13,7,0.212,0.871,0.166,0.000671,7
70,13,10,0.212,0.871,0.166,0.778931,8
71,20,4,0.189,0.874,0.161,0.359283,4
71,20,5,0.189,0.874,0.161,0.365692,7
71,20,6,0.189,0.874,0.161,0.779755,8
71,20,7,0.189,0.874,0.161,0.202362,0
71,20,10,0.189,0.874,0.161,0.631409,5
71,20,12,0.189,0.874,0.161,0.860046,2
71,20,13,0.189,0.874,0.161,0.079834,3
71,20,19,0.189,0.874,0.161,0.661743,6
72,13,7,0.221,0.887,0.206,0.306152,7
72,13,11,0.221,0.887,0.206,0.225983,5
73,18,1,0.207,0.879,0.131,0.687317,7
73,18,3,0.207,0.879,0.131,0.278076,5
73,18,4,0.207,0.879,0.131,0.195648,8
73,18,6,0.207,0.879,0.131,0.481964,2
73,18,12,0.207,0.879,0.131,0.815582,3
73,18,17,0.207,0.879,0.131,0.155151,4
74,21,2,0.228,0.885,0.184,0.22348,7
74,21,6,0.228,0.885,0.184,0.793488,5
74,21,17,0.228,0.885,0.184,0.121155,8
74,21,19,0.228,0.885,0.184,0.516235,2
76,20,1,0.213,0.869,0.169,0.734802,7
76,20,3,0.213,0.869,0.169,0.937683,5
76,20,4,0.213,0.869,0.169,0.260651,8
76,20,5,0.213,0.869,0.169,0.866577,2
76,20,8,0.213,0.869,0.169,0.175629,3
76,20,10,0.213,0.869,0.169,0.93811,6
77,17,4,0.196,0.897,0.194,0.367981,3
77,17,9,0.196,0.897,0.194,0.988678,9
77,17,12,0.196,0.897,0.194,0.318298,1
78,20,7,0.219,0.868,0.184,0.765381,9
78,20,14,0.219,0.868,0.184,0.69635,1
79,17,5,0.208,0.874,0.147,0.615021,9
79,17,8,0.208,0.874,0.147,0.131348,1
79,17,14,0.208,0.874,0.147,0.477173,6
80,7,2,0.21,0.89,0.171,0.698914,9
80,7,6,0.21,0.89,0.171,0.998352,1
81,25,2,0.209,0.869,0.164,0.571533,9
81,25,4,0.209,0.869,0.164,0.995697,1
81,25,7,0.209,0.869,0.164,0.120789,6
81,25,9,0.209,0.869,0.164,0.894196,0
81,25,10,0.209,0.869,0.164,0.960114,4
81,25,11,0.209,0.869,0.164,0.541748,3
81,25,14,0.209,0.869,0.164,0.896149,2
81,25,15,0.209,0.869,0.164,0.383667,5
81,25,17,0.209,0.869,0.164,0.501038,7
81,25,19,0.209,0.869,0.164,0.07785,8
81,25,20,0.209,0.869,0.164,0.377777,8
82,16,3,0.223,0.881,0.145,0.012604,1
82,16,4,0.223,0.881,0.145,0.397644,9
82,16,12,0.223,0.881,0.145,0.615112,4
82,16,14,0.223,0.881,0.145,0.854523,6
83,18,0,0.218,0.895,0.171,0.659637,1
83,18,3,0.218,0.895,0.171,0.473846,9
84,8,1,0.214,0.872,0.148,0.849823,4
84,8,6,0.214,0.872,0.148,0.674408,9
86,11,4,0.209,0.879,0.16,0.317444,1
86,11,5,0.209,0.879,0.16,0.686981,3
86,11,10,0.209,0.879,0.16,0.516541,2
87,7,0,0.208,0.852,0.142,0.462799,3
87,7,2,0.208,0.852,0.142,0.975403,2
88,5,4,0.204,0.865,0.171,0.621002,3
89,12,2,0.221,0.874,0.175,0.607849,3
90,22,1,0.231,0.886,0.161,0.988159,3
90,22,6,0.231,0.886,0.161,0.833252,2
90,22,8,0.231,0.886,0.161,0.364227,1
90,22,12,0.231,0.886,0.161,0.351929,6
92,5,0,0.223,0.879,0.165,0.495819,5
93,17,12,0.21,0.867,0.168,0.097809,5
93,17,13,0.21,0.867,0.168,0.27478,7
93,17,16,0.21,0.867,0.168,0.20932,3
94,21,1,0.209,0.886,0.142,0.482269,5
94,21,4,0.209,0.886,0.142,0.827362,7
94,21,5,0.209,0.886,0.142,0.218506,3
94,21,6,0.209,0.886,0.142,0.702515,1
94,21,8,0.209,0.886,0.142,0.568146,6
94,21,9,0.209,0.886,0.142,0.192871,2
94,21,11,0.209,0.886,0.142,0.0336,8
94,21,13,0.209,0.886,0.142,0.902405,0
94,21,14,0.209,0.886,0.142,0.196259,9
94,21,18,0.209,0.886,0.142,0.915802,4
94,21,19,0.209,0.886,0.142,0.648834,4
95,21,0,0.211,0.863,0.16,0.067932,5
95,21,4,0.211,0.863,0.16,0.833923,7
95,21,7,0.211,0.863,0.16,0.954803,3
95,21,9,0.211,0.863,0.16,0.715912,1
95,21,10,0.211,0.863,0.16,0.234253,6
95,21,13,0.211,0.863,0.16,0.179565,2
95,21,20,0.211,0.863,0.16,0.614655,0
96,1,0,0.219,0.878,0.149,0.454224,5
97,15,0,0.208,0.878,0.157,0.686371,5
97,15,4,0.208,0.878,0.157,0.999115,7
97,15,7,0.208,0.878,0.157,0.126709,3
98,13,3,0.224,0.865,0.152,0.972046,5
98,13,4,0.224,0.865,0.152,0.175018,7
98,13,6,0.224,0.865,0.152,0.180939,3
99,18,3,0.227,0.863,0.157,0.878174,5
99,18,4,0.227,0.863,0.157,0.32193,7
99,18,9,0.227,0.863,0.157,0.498962,3
99,18,16,0.227,0.863,0.157,0.817749,1
100,18,1,0.197,0.911,0.154,0.547852,5
100,18,3,0.197,0.911,0.154,0.751923,7
100,18,4,0.197,0.911,0.154,0.733002,3
100,18,10,0.197,0.911,0.154,0.896179,1
100,18,17,0.197,0.911,0.154,0.634735,2
101,19,1,0.193,0.891,0.164,0.287354,5
101,19,8,0.193,0.891,0.164,0.268494,7
101,19,18,0.193,0.891,0.164,0.161041,3
103,5,3,0.211,0.871,0.176,0.528961,5
104,12,4,0.207,0.881,0.165,0.011658,5
104,12,6,0.207,0.881,0.165,0.942932,7
104,12,7,0.207,0.881,0.165,0.944458,3
105,8,4,0.208,0.866,0.146,0.155945,5
105,8,5,0.208,0.866,0.146,0.964752,7
105,8,7,0.208,0.866,0.146,0.077148,3
106,4,0,0.206,0.865,0.159,0.931763,1
107,16,11,0.192,0.852,0.17,0.242126,1
107,16,13,0.192,0.852,0.17,0.817535,0
108,14,0,0.193,0.877,0.158,0.158173,1
108,14,3,0.193,0.877,0.158,0.444916,0
108,14,6,0.193,0.877,0.158,0.567383,6
109,16,0,0.231,0.872,0.162,0.725006,1
109,16,5,0.231,0.872,0.162,0.862915,0
109,16,6,0.231,0.872,0.162,0.111389,3
109,16,7,0.231,0.872,0.162,0.800629,5
109,16,10,0.231,0.872,0.162,0.84964,7
109,16,12,0.231,0.872,0.162,0.108704,6
109,16,13,0.231,0.872,0.162,0.935822,2
110,13,0,0.223,0.855,0.177,0.570984,1
110,13,3,0.223,0.855,0.177,0.312836,0
110,13,12,0.223,0.855,0.177,0.015991,3
111,6,0,0.214,0.883,0.165,0.372528,1
113,10,6,0.21,0.878,0.154,0.747803,1
113,10,8,0.21,0.878,0.154,0.898193,0
114,23,3,0.199,0.88,0.162,0.572968,0
114,23,6,0.199,0.88,0.162,0.843414,1
114,23,12,0.199,0.88,0.162,0.750031,2
114,23,14,0.199,0.88,0.162,0.87915,8
114,23,16,0.199,0.88,0.162,0.179749,3
114,23,22,0.199,0.88,0.162,0.235046,4
115,6,0,0.207,0.883,0.179,0.453766,0
116,10,3,0.209,0.867,0.146,0.317261,0
117,5,0,0.229,0.881,0.173,0.735046,0
118,22,9,0.214,0.881,0.151,0.064728,0
118,22,12,0.214,0.881,0.151,0.495544,3
118,22,19,0.214,0.881,0.151,0.387451,8
119,9,1,0.236,0.884,0.163,0.539093,0
119,9,2,0.236,0.884,0.163,0.434662,3
120,14,2,0.211,0.859,0.174,0.338531,7
120,14,5,0.211,0.859,0.174,0.977417,8
121,22,5,0.194,0.843,0.17,0.283813,7
121,22,9,0.194,0.843,0.17,0.848389,8
121,22,15,0.194,0.843,0.17,0.851044,5
122,13,6,0.211,0.87,0.17,0.975372,7
125,15,3,0.231,0.883,0.168,0.078674,7
125,15,4,0.231,0.883,0.168,0.854126,8
125,15,8,0.231,0.883,0.168,0.842194,5
127,12,3,0.22,0.875,0.167,0.461914,7
127,12,9,0.22,0.875,0.167,0.881744,8
128,16,5,0.218,0.892,0.171,0.029938,7
128,16,8,0.218,0.892,0.171,0.362885,5
128,16,15,0.218,0.892,0.171,0.95755,8
130,9,7,0.198,0.868,0.161,0.214417,5
130,9,8,0.198,0.868,0.161,0.645691,8
131,3,0,0.221,0.878,0.18,0.248871,5
132,15,3,0.201,0.885,0.181,0.628784,5
132,15,4,0.201,0.885,0.181,0.191742,8
132,15,9,0.201,0.885,0.181,0.303772,7
132,15,12,0.201,0.885,0.181,0.610199,3
133,6,0,0.213,0.864,0.191,0.783997,5
134,11,5,0.233,0.859,0.165,0.376526,5
135,7,3,0.209,0.871,0.17,0.281036,5
135,7,4,0.209,0.871,0.17,0.072327,8
136,12,3,0.21,0.877,0.153,0.443878,5
136,12,11,0.21,0.877,0.153,0.073029,8
137,5,0,0.191,0.891,0.167,0.644714,5
137,5,1,0.191,0.891,0.167,0.305145,8
137,5,3,0.191,0.891,0.167,0.677032,2
137,5,4,0.191,0.891,0.167,0.19339,0
138,14,2,0.223,0.859,0.158,0.013184,8
138,14,4,0.223,0.859,0.158,0.221161,5
138,14,9,0.223,0.859,0.158,0.178833,0
139,11,1,0.227,0.866,0.171,0.896271,5
140,12,0,0.228,0.882,0.169,0.573395,5
140,12,9,0.228,0.882,0.169,0.962952,8
141,10,0,0.199,0.876,0.172,0.815765,5
141,10,4,0.199,0.876,0.172,0.481537,8
142,10,1,0.222,0.876,0.164,0.324432,5
142,10,2,0.222,0.876,0.164,0.922241,8
142,10,3,0.222,0.876,0.164,0.2435,0
142,10,5,0.222,0.876,0.164,0.69809,3
142,10,6,0.222,0.876,0.164,0.649323,7
142,10,8,0.222,0.876,0.164,0.748688,1
143,8,3,0.21,0.882,0.159,0.887207,5
143,8,5,0.21,0.882,0.159,0.806488,8
144,13,9,0.232,0.872,0.148,0.888885,5
144,13,10,0.232,0.872,0.148,0.026398,8
145,15,4,0.217,0.882,0.169,0.134399,5
145,15,6,0.217,0.882,0.169,0.15863,8
146,14,0,0.213,0.869,0.155,0.602966,5
146,14,2,0.213,0.869,0.155,0.061981,7
146,14,7,0.213,0.869,0.155,0.713745,1
147,20,7,0.205,0.885,0.175,0.440887,1
147,20,12,0.205,0.885,0.175,0.111023,6
147,20,19,0.205,0.885,0.175,0.130005,7
148,5,0,0.218,0.877,0.152,0.194519,6
148,5,3,0.218,0.877,0.152,0.717224,7
149,4,1,0.213,0.864,0.154,0.356293,6
149,4,2,0.213,0.864,0.154,0.931488,7
151,24,0,0.226,0.858,0.176,0.833435,6
151,24,8,0.226,0.858,0.176,0.708527,7
151,24,10,0.226,0.858,0.176,0.38623,5
151,24,15,0.226,0.858,0.176,0.334747,3
151,24,19,0.226,0.858,0.176,0.767731,1
152,19,2,0.209,0.872,0.186,0.724609,6
152,19,7,0.209,0.872,0.186,0.275452,7
152,19,9,0.209,0.872,0.186,0.002655,5
152,19,18,0.209,0.872,0.186,0.267242,3
154,3,1,0.219,0.872,0.151,0.541718,6
155,20,0,0.214,0.88,0.147,0.003113,6
155,20,13,0.214,0.88,0.147,0.287598,7
155,20,15,0.214,0.88,0.147,0.81723,5
156,11,2,0.224,0.875,0.163,0.171356,5
156,11,4,0.224,0.875,0.163,0.906006,8
156,11,7,0.224,0.875,0.163,0.665588,2
156,11,8,0.224,0.875,0.163,0.205414,0
157,24,2,0.224,0.864,0.173,0.484894,5
157,24,9,0.224,0.864,0.173,0.646301,8
157,24,10,0.224,0.864,0.173,0.428802,2
157,24,21,0.224,0.864,0.173,0.121368,0
158,29,1,0.203,0.87,0.15,0.694824,0
158,29,5,0.203,0.87,0.15,0.943665,8
158,29,6,0.203,0.87,0.15,0.525665,4
158,29,7,0.203,0.87,0.15,0.584167,5
158,29,16,0.203,0.87,0.15,0.32016,9
158,29,18,0.203,0.87,0.15,0.886505,2
158,29,20,0.203,0.87,0.15,0.786224,6
158,29,23,0.203,0.87,0.15,0.881989,7
158,29,24,0.203,0.87,0.15,0.864746,1
159,10,8,0.24,0.884,0.163,0.583557,0
159,10,9,0.24,0.884,0.163,0.023712,8
160,9,1,0.221,0.879,0.146,0.353577,9
160,9,2,0.221,0.879,0.146,0.558136,3
160,9,5,0.221,0.879,0.146,0.12851,8
160,9,6,0.221,0.879,0.146,0.875031,0
162,14,0,0.212,0.87,0.167,0.58194,9
162,14,2,0.212,0.87,0.167,0.313354,3
162,14,4,0.212,0.87,0.167,0.864563,8
162,14,8,0.212,0.87,0.167,0.926483,0
163,19,7,0.191,0.889,0.16,0.694,0
163,19,10,0.191,0.889,0.16,0.675598,4
163,19,14,0.191,0.889,0.16,0.838257,5
163,19,15,0.191,0.889,0.16,0.970184,8
164,10,0,0.201,0.871,0.145,0.391693,8
164,10,3,0.201,0.871,0.145,0.563049,5
164,10,9,0.201,0.871,0.145,0.482819,2
165,4,3,0.215,0.872,0.154,0.656738,8
166,26,9,0.222,0.856,0.177,0.356476,8
166,26,12,0.222,0.856,0.177,0.65863,3
166,26,14,0.222,0.856,0.177,0.679962,9
166,26,22,0.222,0.856,0.177,0.743408,5
166,26,23,0.222,0.856,0.177,0.865112,1
166,26,24,0.222,0.856,0.177,0.421844,0
166,26,25,0.222,0.856,0.177,0.268799,2
167,10,8,0.228,0.877,0.169,0.859344,8
168,15,0,0.206,0.884,0.151,0.942627,8
168,15,1,0.206,0.884,0.151,0.517487,3
168,15,2,0.206,0.884,0.151,0.080902,9
168,15,4,0.206,0.884,0.151,0.221436,2
169,12,5,0.238,0.856,0.16,0.995697,3
170,22,10,0.204,0.855,0.153,0.796265,3
170,22,12,0.204,0.855,0.153,0.57666,2
170,22,20,0.204,0.855,0.153,0.31601,1
170,22,21,0.204,0.855,0.153,0.178436,9
171,33,0,0.201,0.878,0.182,0.268127,3
171,33,4,0.201,0.878,0.182,0.693512,2
171,33,8,0.201,0.878,0.182,0.250214,1
171,33,19,0.201,0.878,0.182,0.693634,0
171,33,26,0.201,0.878,0.182,0.72525,8
171,33,29,0.201,0.878,0.182,0.625885,9
171,33,32,0.201,0.878,0.182,0.276093,4
172,22,1,0.206,0.87,0.164,0.427734,2
172,22,7,0.206,0.87,0.164,0.286438,1
172,22,9,0.206,0.87,0.164,0.435516,3
173,7,0,0.211,0.865,0.157,0.79364,2
174,6,2,0.213,0.863,0.166,0.187317,2
174,6,3,0.213,0.863,0.166,0.329041,1
176,12,0,0.202,0.876,0.167,0.283325,2
177,9,1,0.23,0.889,0.16,0.817017,2
177,9,2,0.23,0.889,0.16,0.047394,1
179,17,4,0.212,0.857,0.15,0.414825,2
179,17,5,0.212,0.857,0.15,0.451477,1
179,17,11,0.212,0.857,0.15,0.977264,0
179,17,16,0.212,0.857,0.15,0.66983,8
180,7,5,0.191,0.884,0.154,0.777008,2
182,11,9,0.215,0.891,0.188,0.545135,2
183,15,5,0.223,0.861,0.162,0.035278,2
183,15,11,0.223,0.861,0.162,0.831146,0
184,22,0,0.216,0.872,0.177,0.014465,0
184,22,11,0.216,0.872,0.177,0.439331,3
184,22,18,0.216,0.872,0.177,0.912323,8
185,18,0,0.227,0.879,0.129,0.861755,8
185,18,1,0.227,0.879,0.129,0.081024,7
185,18,3,0.227,0.879,0.129,0.791046,2
185,18,5,0.227,0.879,0.129,0.076752,5
185,18,10,0.227,0.879,0.129,0.344116,3
186,15,1,0.232,0.889,0.157,0.019226,8
186,15,2,0.232,0.889,0.157,0.818481,7
186,15,8,0.232,0.889,0.157,0.564575,2
188,19,5,0.212,0.881,0.166,0.574341,8
188,19,10,0.212,0.881,0.166,0.589447,7
188,19,14,0.212,0.881,0.166,0.426758,2
188,19,16,0.212,0.881,0.166,0.734039,5
189,30,10,0.208,0.857,0.167,0.310486,8
189,30,13,0.208,0.857,0.167,0.639252,3
189,30,14,0.208,0.857,0.167,0.746918,9
189,30,15,0.208,0.857,0.167,0.878265,1
189,30,22,0.208,0.857,0.167,0.05191,5
189,30,26,0.208,0.857,0.167,0.396271,0
189,30,28,0.208,0.857,0.167,0.23645,2
191,13,2,0.215,0.881,0.171,0.341248,0
191,13,3,0.215,0.881,0.171,0.09256,4
191,13,10,0.215,0.881,0.171,0.008331,8
192,14,1,0.226,0.883,0.16,0.092194,0
192,14,10,0.226,0.883,0.16,0.602295,4
192,14,11,0.226,0.883,0.16,0.704895,8
193,15,6,0.202,0.888,0.174,0.152679,0
194,16,8,0.2,0.872,0.18,0.481049,0
196,17,2,0.218,0.878,0.173,0.301239,3
196,17,3,0.218,0.878,0.173,0.213837,0
196,17,9,0.218,0.878,0.173,0.022125,8
196,17,11,0.218,0.878,0.173,0.681488,5
196,17,14,0.218,0.878,0.173,0.73938,7
196,17,15,0.218,0.878,0.173,0.918854,1
197,10,0,0.21,0.87,0.163,0.903137,1
197,10,5,0.21,0.87,0.163,0.332764,4
198,23,0,0.216,0.879,0.151,0.821136,1
198,23,4,0.216,0.879,0.151,0.946472,4
198,23,6,0.216,0.879,0.151,0.555817,7
198,23,8,0.216,0.879,0.151,0.070557,6
198,23,14,0.216,0.879,0.151,0.643677,2
198,23,15,0.216,0.879,0.151,0.267853,0
198,23,18,0.216,0.879,0.151,0.879608,9
199,11,0,0.219,0.875,0.164,0.137146,1
199,11,2,0.219,0.875,0.164,0.031036,6
