learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
2,8,2,0.201,0.881,0.16,0.489441,0
2,8,4,0.201,0.881,0.16,0.458496,1
4,13,1,0.229,0.865,0.154,0.633026,0
4,13,8,0.229,0.865,0.154,0.893829,1
5,9,2,0.22,0.871,0.172,0.107635,0
5,9,4,0.22,0.871,0.172,0.354767,1
6,19,12,0.22,0.863,0.181,0.002106,0
6,19,15,0.22,0.863,0.181,0.624939,1
7,8,0,0.209,0.866,0.153,0.654572,0
9,13,0,0.199,0.871,0.156,0.459137,0
9,13,2,0.199,0.871,0.156,0.450745,1
9,13,7,0.199,0.871,0.156,0.497955,6
9,13,10,0.199,0.871,0.156,0.991058,5
9,13,11,0.199,0.871,0.156,0.538788,7
10,7,4,0.2,0.876,0.158,0.154419,5
12,19,2,0.221,0.877,0.142,0.027069,5
12,19,11,0.221,0.877,0.142,0.564209,8
12,19,12,0.221,0.877,0.142,0.258087,3
12,19,13,0.221,0.877,0.142,0.522461,7
13,8,6,0.232,0.87,0.181,0.426636,5
14,7,4,0.219,0.871,0.161,0.006836,5
15,15,2,0.218,0.879,0.17,0.016327,5
15,15,8,0.218,0.879,0.17,0.170776,8
15,15,9,0.218,0.879,0.17,0.134064,2
15,15,10,0.218,0.879,0.17,0.563812,0
16,8,6,0.201,0.854,0.167,0.180023,5
17,16,5,0.22,0.885,0.159,0.632904,5
17,16,7,0.22,0.885,0.159,0.514374,8
18,10,1,0.213,0.871,0.173,0.748383,5
18,10,4,0.213,0.871,0.173,0.703766,8
18,10,7,0.213,0.871,0.173,0.7229,2
19,5,1,0.203,0.874,0.147,0.082214,5
19,5,3,0.203,0.874,0.147,0.583862,8
20,16,6,0.203,0.875,0.159,0.947479,5
20,16,15,0.203,0.875,0.159,0.781952,8
21,6,3,0.224,0.868,0.161,0.872101,5
22,11,3,0.213,0.886,0.179,0.785858,5
22,11,9,0.213,0.886,0.179,0.930573,8
23,1,0,0.201,0.886,0.163,0.543396,5
24,12,3,0.204,0.882,0.181,0.805328,5
24,12,6,0.204,0.882,0.181,0.589661,8
24,12,7,0.204,0.882,0.181,0.136658,2
24,12,8,0.204,0.882,0.181,0.113861,3
25,15,0,0.222,0.878,0.162,0.076019,5
25,15,7,0.222,0.878,0.162,0.351746,8
25,15,9,0.222,0.878,0.162,0.273468,7
25,15,10,0.222,0.878,0.162,0.142731,2
26,20,9,0.21,0.877,0.164,0.554749,5
26,20,15,0.21,0.877,0.164,0.88147,8
27,10,2,0.197,0.884,0.171,0.109467,5
27,10,3,0.197,0.884,0.171,0.61499,8
27,10,6,0.197,0.884,0.171,0.716522,7
28,20,0,0.222,0.858,0.156,0.508514,5
28,20,4,0.222,0.858,0.156,0.577301,8
28,20,9,0.222,0.858,0.156,0.946533,7
28,20,11,0.222,0.858,0.156,0.924316,2
28,20,12,0.222,0.858,0.156,0.568115,3
28,20,13,0.222,0.858,0.156,0.744293,9
29,20,3,0.225,0.848,0.187,0.49411,9
29,20,8,0.225,0.848,0.187,0.956573,1
29,20,9,0.225,0.848,0.187,0.391205,0
29,20,15,0.225,0.848,0.187,0.997925,6
31,10,4,0.21,0.878,0.158,0.248444,9
31,10,7,0.21,0.878,0.158,0.13736,1
32,15,0,0.224,0.892,0.171,0.378143,9
32,15,6,0.224,0.892,0.171,0.076691,1
32,15,8,0.224,0.892,0.171,0.714539,0
32,15,10,0.224,0.892,0.171,0.205353,6
33,22,4,0.215,0.885,0.181,0.209076,9
33,22,11,0.215,0.885,0.181,0.515839,1
33,22,12,0.215,0.885,0.181,0.61908,0
33,22,19,0.215,0.885,0.181,0.386932,6
35,23,9,0.211,0.883,0.171,0.997803,9
35,23,18,0.211,0.883,0.171,0.018066,1
35,23,21,0.211,0.883,0.171,0.634186,0
36,19,7,0.226,0.864,0.15,0.256348,9
36,19,12,0.226,0.864,0.15,0.920227,1
36,19,13,0.226,0.864,0.15,0.833862,0
36,19,15,0.226,0.864,0.15,0.455383,6
36,19,17,0.226,0.864,0.15,0.232086,3
37,9,0,0.204,0.862,0.175,0.799988,1
38,27,3,0.186,0.87,0.168,0.320374,1
38,27,8,0.186,0.87,0.168,0.012054,0
38,27,10,0.186,0.87,0.168,0.507385,3
38,27,14,0.186,0.87,0.168,0.475922,5
38,27,15,0.186,0.87,0.168,0.81134,2
38,27,20,0.186,0.87,0.168,0.130615,7
38,27,26,0.186,0.87,0.168,0.829193,6
40,16,2,0.217,0.889,0.162,0.180542,1
40,16,5,0.217,0.889,0.162,0.082489,0
41,17,0,0.222,0.866,0.147,0.552368,1
41,17,3,0.222,0.866,0.147,0.104462,0
41,17,4,0.222,0.866,0.147,0.360535,3
41,17,5,0.222,0.866,0.147,0.707581,5
41,17,9,0.222,0.866,0.147,0.638062,7
41,17,16,0.222,0.866,0.147,0.825989,9
42,3,0,0.208,0.883,0.156,0.329651,5
42,3,1,0.208,0.883,0.156,0.8078,8
43,19,0,0.208,0.866,0.186,0.343353,5
43,19,6,0.208,0.866,0.186,0.34967,8
43,19,7,0.208,0.866,0.186,0.567413,4
44,18,4,0.229,0.874,0.148,0.562134,4
44,18,5,0.229,0.874,0.148,0.375519,0
44,18,10,0.229,0.874,0.148,0.544556,9
44,18,11,0.229,0.874,0.148,0.562531,6
44,18,12,0.229,0.874,0.148,0.370728,8
44,18,16,0.229,0.874,0.148,0.972107,7
44,18,17,0.229,0.874,0.148,0.489838,5
45,23,4,0.212,0.857,0.18,0.013031,4
45,23,7,0.212,0.857,0.18,0.424408,0
45,23,9,0.212,0.857,0.18,0.131104,7
45,23,12,0.212,0.857,0.18,0.944702,6
45,23,18,0.212,0.857,0.18,0.606598,5
45,23,21,0.212,0.857,0.18,0.279968,2
46,15,2,0.215,0.874,0.166,0.472961,4
46,15,4,0.215,0.874,0.166,0.550201,0
47,10,2,0.204,0.889,0.168,0.47876,0
47,10,3,0.204,0.889,0.168,0.137695,7
48,11,5,0.235,0.876,0.14,0.488434,0
48,11,9,0.235,0.876,0.14,0.089172,7
49,29,11,0.196,0.879,0.164,0.783203,0
49,29,16,0.196,0.879,0.164,0.039856,4
49,29,19,0.196,0.879,0.164,0.657654,6
49,29,21,0.196,0.879,0.164,0.93924,2
49,29,23,0.196,0.879,0.164,0.736725,7
49,29,28,0.196,0.879,0.164,0.893585,9
50,11,1,0.227,0.872,0.161,0.63327,4
50,11,2,0.227,0.872,0.161,0.376953,6
50,11,7,0.227,0.872,0.161,0.222534,2
50,11,8,0.227,0.872,0.161,0.799103,7
50,11,10,0.227,0.872,0.161,0.670074,1
52,16,1,0.214,0.861,0.158,0.925262,6
52,16,4,0.214,0.861,0.158,0.977509,5
52,16,8,0.214,0.861,0.158,0.182434,7
52,16,9,0.214,0.861,0.158,0.730865,3
52,16,11,0.214,0.861,0.158,0.3526,1
52,16,12,0.214,0.861,0.158,0.67276,9
52,16,14,0.214,0.861,0.158,0.125854,2
53,21,1,0.213,0.877,0.152,0.111206,6
53,21,4,0.213,0.877,0.152,0.495728,5
53,21,5,0.213,0.877,0.152,0.599701,7
53,21,9,0.213,0.877,0.152,0.763214,3
53,21,16,0.213,0.877,0.152,0.11731,1
53,21,20,0.213,0.877,0.152,0.594025,9
54,20,13,0.213,0.88,0.162,0.62204,6
54,20,17,0.213,0.88,0.162,0.641968,5
54,20,18,0.213,0.88,0.162,0.590057,7
55,20,7,0.214,0.885,0.152,0.651764,6
55,20,10,0.214,0.885,0.152,0.750671,5
55,20,11,0.214,0.885,0.152,0.500854,7
55,20,15,0.214,0.885,0.152,0.406738,3
55,20,17,0.214,0.885,0.152,0.293823,1
56,12,2,0.225,0.878,0.157,0.574097,6
57,27,1,0.2,0.865,0.169,0.08606,6
57,27,2,0.2,0.865,0.169,0.061737,5
57,27,9,0.2,0.865,0.169,0.900879,7
57,27,12,0.2,0.865,0.169,0.742493,3
57,27,23,0.2,0.865,0.169,0.364777,1
57,27,25,0.2,0.865,0.169,0.842163,2
58,10,0,0.205,0.87,0.162,0.637146,5
58,10,5,0.205,0.87,0.162,0.825897,7
58,10,7,0.205,0.87,0.162,0.68396,3
58,10,9,0.205,0.87,0.162,0.715332,1
59,19,2,0.222,0.869,0.161,0.923981,5
59,19,7,0.222,0.869,0.161,0.938324,6
59,19,11,0.222,0.869,0.161,0.233032,7
59,19,18,0.222,0.869,0.161,0.620667,3
60,19,2,0.205,0.864,0.158,0.84552,5
